YEAR,SIZE,ARINV,CATA,CR,ROA,LEV,LOSS,EMPLOY,BIG4,CHANT,OP,DELAY,LNFEE,EXPECTED,ABFEE
0,20.86888879,0.011447005,0.738163812,49.6307152,0.005620092,0.027604973,0,15.32970972,0,0,1,9.38083152,500000,2251397.493,-1751397.493
0,22.07043747,0.143223076,0.735719585,3.755354141,0.02472954,0.217792312,0,41.79712909,0,0,1,10.24695077,380000,951083.4025,-571083.4025
0,20.91451352,0.25567688,0.651172883,2.78821652,0.032118396,0.244379454,0,25.17935662,0,0,1,10.04987562,450000,100195.4253,349804.5747
0,23.04700755,0.085843684,0.965353817,1.232607299,0.006517179,0.787145598,0,40.54626987,0,0,1,8.660254038,630000,844928.2401,-214928.2401
0,20.78301189,0.233839354,0.388491644,1.297134732,0.055266656,0.330926536,0,33.70459909,0,0,1,9.433981132,650000,311644.3158,338355.6842
0,22.15978185,0.182317775,0.609847013,1.170970252,0.0120317,0.560236427,0,43.38202393,0,0,1,10.14889157,1000000,891962.9295,108037.0705
0,21.51635741,0.22165705,0.480456172,3.16517075,0.079023194,0.158103342,0,42.17819342,0,0,1,9.327379053,1100000,818199.0462,281800.9538
0,22.15850298,0.147100974,0.554586152,1.753985762,0.073831184,0.332939386,0,80.30566605,0,0,1,10.67707825,1700000,2172340,-472340
0,21.04295251,0.398005648,0.66730519,1.605897153,0.089347672,0.468883454,0,29.563491,0,0,1,10.63014581,650000,102014.1422,547985.8578
0,22.3107805,0.210600149,0.575715474,1.018018692,0.058816899,0.581630309,0,55.85696018,0,0,1,10.67707825,1500000,1288404.299,211595.701
0,22.31329706,0.125607667,0.352474039,2.046989152,0.059188538,0.197034074,0,52.68775949,0,0,1,9.273618495,900000,1338009.902,-438009.902
0,20.91749,0.214924093,0.643703565,3.903795242,-0.009894246,0.174507475,1,27.25802634,0,0,1,10.63014581,650000,182821.6109,467178.3891
0,20.22699442,0.057422953,0.697288092,18.42437646,0.013962299,0.043103866,0,16.76305461,0,1,1,10.29563014,400000,795440.6009,-395440.6009
0,21.13790488,0.181105765,0.56865054,4.334685062,0.047374887,0.138640551,0,21.11871208,0,0,1,10.44030651,480000,91232.23287,388767.7671
0,22.81593361,0.084941988,0.7674978,1.620135449,0.076294017,0.585979658,0,39.2173431,0,0,1,9,1200000,745179.3163,454820.6837
0,21.29896533,0.08495053,0.300652016,1.596233274,0.019500635,0.318275822,0,20.78460969,0,0,1,9.695359715,900000,44138.53081,855861.4692
0,20.69438826,0.070947224,0.322016811,1.631189208,0.023073413,0.248864399,0,25.3179778,0,0,1,8.124038405,330000,81918.56365,248081.4364
0,21.53602119,0.221289534,0.614153769,1.456291922,0.037282212,0.449332878,0,54.82700065,0,0,1,9.055385138,1200000,1163974.679,36025.321
0,21.59838121,0.212599935,0.551778216,1.383820492,0.055324045,0.489150112,0,52.01922721,0,0,1,9.899494937,600000,1055929.006,-455929.006
0,21.738092,0.233626711,0.400020663,2.453382857,0.069979706,0.164941978,0,16.97056275,0,1,1,9.327379053,1200000,241869.4878,958130.5122
0,20.59328384,0.199463942,0.61395494,1.520774233,0.03486949,0.418306097,0,22.44994432,0,0,1,10.39230485,500000,-151345.4709,651345.4709
0,22.72334528,0.226700868,0.474383755,1.435357336,0.062803031,0.601225995,0,85.70297544,0,0,1,9.433981132,2100000,2459985.991,-359985.991
0,21.14574344,0.094548893,0.733382741,7.376985636,0.021009196,0.101151962,0,26.43860813,0,0,1,9.949874371,550000,437917.6856,112082.3144
0,20.50040223,0.221137387,0.573054831,1.996349937,0.088368945,0.307595764,0,32.18695388,0,0,1,10.63014581,610000,143680.2245,466319.7755
0,21.43528018,0.155156753,0.612950131,2.193439204,0.058990605,0.322662943,0,45.15528762,0,0,1,8.602325267,500000,822004.5021,-322004.5021
0,21.64102808,0.407450208,0.73117382,1.348380666,0.035082882,0.616370145,0,35.34119409,0,0,1,10.63014581,640000,457556.26,182443.74
0,21.33881907,0.120353894,0.446258628,5.141847771,0.041962928,0.089364259,0,29.93325909,0,0,1,10.48808848,750000,526925.3936,223074.6064
0,23.19849773,0.028631244,0.326905305,2.83410834,0.069099821,0.288586692,0,20.32240143,0,0,1,10.48808848,1210000,386888.8976,823111.1024
0,22.49488116,0.185676315,0.638286052,1.226805043,0.027567899,0.558814631,0,53.07541804,0,0,1,9.38083152,1100000,1270619.324,-170619.324
0,22.03491816,0.257257794,0.460671559,1.788010251,0.06188547,0.28373658,0,60.10823571,0,0,1,10.63014581,950000,1497172.811,-547172.811
0,21.14105026,0.156216861,0.396937513,1.265686616,0.020344148,0.360477885,0,41.77319715,0,0,1,10.72380529,1000000,708756.1773,291243.8227
0,21.98457712,0.113421005,0.659991402,2.957048603,0.05731153,0.310096727,0,28.42534081,0,0,1,10.14889157,400000,373285.1942,26714.8058
0,22.91698481,0.184193637,0.50948021,0.930149067,0.007554115,0.616837134,0,88.97190568,0,0,1,9,1300000,2658007.147,-1358007.147
0,22.51222846,0.099649714,0.476907751,1.441005757,0.017429669,0.434875224,0,55.70457791,0,0,1,10.34408043,2100000,1448571.261,651428.739
0,21.59489787,0.102867818,0.347163187,1.245020795,0.104706882,0.302796144,0,40.1497198,0,0,1,10.14889157,450000,625212.1058,-175212.1058
0,21.55830506,0.145854699,0.690232029,4.656979915,0.074772127,0.156439589,0,39.20459157,0,0,1,9.38083152,410000,747597.235,-337597.235
0,20.86492467,0.168950178,0.61741039,1.549284919,0.018626211,0.404454002,0,34.53983208,0,0,1,8.660254038,1250000,351853.0796,898146.9204
0,21.88147608,0.122198119,0.534869971,1.571079733,0.023358362,0.386832817,0,32.75667871,0,0,1,10.39230485,900000,506988.3435,393011.6565
0,22.21304902,0.102601171,0.491460701,1.763628627,0.029287231,0.514787041,0,20.90454496,0,0,1,10.48808848,1060000,146934.1706,913065.8294
0,22.0192954,0.19774434,0.535632177,2.008752916,0.015362761,0.291167804,0,34.35112807,0,0,1,9.949874371,800000,645574.5627,154425.4373
0,20.62966468,0.317314129,0.645540571,1.666232444,-0.087279094,0.401944559,1,18.49324201,0,0,1,10.29563014,520000,-207167.1476,727167.1476
0,21.47036924,0.43379616,0.680776301,1.405294596,0.021524618,0.531812617,0,37.02701716,0,0,1,10.58300524,860000,534943.1002,325056.8998
0,22.97223256,0.143581869,0.699392815,1.471405644,0.038075452,0.586155392,0,37.54996671,0,0,1,10.72380529,2600000,793654.9581,1806345.042
0,22.46724645,0.058646756,0.476449808,11.13471701,0.08999878,0.053909601,0,38.4317577,0,0,1,10.63014581,1500000,1284556.819,215443.181
0,20.77472998,0.107666519,0.702685574,1.089757945,0.015223647,0.66713781,0,38.28837944,0,1,1,10.67707825,950000,653519.0914,296480.9086
0,22.84213005,0.125829377,0.373626022,0.913077795,0.012348173,0.412065225,0,61.74139616,0,1,0,10.81665383,3000000,2078217.417,921782.583
0,20.82720281,0.26899934,0.475528932,1.46706927,0.039565998,0.389478248,0,21.47091055,0,0,1,9,650000,-105894.186,755894.186
0,22.35857515,0.125161239,0.524253613,2.039197365,0.073054245,0.265209595,0,71.1758386,0,0,1,9.899494937,1000000,1922133.559,-922133.559
0,21.69002725,0.065515637,0.364641858,1.120365431,0.004125397,0.34274255,0,36.49657518,0,1,1,10.48808848,550000,923364.7361,-373364.7361
0,22.44030279,0.170663455,0.521424081,2.895454424,0.017401334,0.543002667,0,37.94733192,0,0,1,9.38083152,900000,862511.8653,37488.1347
0,23.51123603,0.310537542,0.810682697,1.671820409,0.062427373,0.567754642,0,51.58488151,0,0,1,10.63014581,850000,1354212.241,-504212.241
0,20.73048528,0.248653849,0.582413398,2.34777912,0.036509371,0.296044526,0,19.89974874,0,0,1,8.544003745,500000,-144810.027,644810.027
0,22.22712163,0.108532392,0.410393452,0.903130876,0.013933015,0.469006409,0,40.98780306,0,0,1,10.63014581,850000,863902.9457,-13902.9457
0,20.33437031,0.163331354,0.921117526,3.310620603,0.012717666,0.283103645,0,15.90597372,0,0,1,10.39230485,900000,-365714.6513,1265714.651
0,22.24434129,0.251483603,0.625798465,1.222999073,0.01427838,0.641446658,0,46.62617291,0,0,1,10.04987562,1850000,1011169.573,838830.427
0,21.90113216,0.170081428,0.460199794,1.063988412,0.027218532,0.462145937,0,38.65229618,0,0,1,10.48808848,500000,697473.9581,-197473.9581
0,20.79061229,0.015586745,0.449216658,1.128817854,0.004225187,0.404757368,0,23.3023604,0,0,1,10.44030651,700000,-24627.07428,724627.0743
0,21.15336942,0.085947064,0.623500599,3.50193088,0.022989757,0.22168017,0,24.51530134,0,0,1,10.44030651,600000,174056.3159,425943.6841
0,21.68132034,0.079198519,0.36033962,4.211441462,0.012638818,0.088145864,0,20.92844954,0,1,1,9.327379053,1000000,562343.6297,437656.3703
0,21.09359486,0.14585651,0.52599072,1.051247992,0.002279467,0.604133155,0,36.51027253,0,0,1,10.67707825,800000,460244.9477,339755.0523
0,23.11419815,0.45286559,0.641713878,1.266210119,0.046452208,0.635306674,0,94.74175426,0,0,1,9.899494937,1300000,2842320.764,-1542320.764
0,21.91387683,0.168702997,0.464539547,1.638138035,0.078836901,0.345713202,0,41.76122604,0,0,1,10.24695077,700000,775004.6707,-75004.6707
0,20.60003625,0.089068288,0.69932399,2.933265988,0.106971254,0.238411379,0,30.90307428,0,0,1,8,550000,102902.3021,447097.6979
0,22.70630521,0.284873462,0.571503281,3.137399822,0.057036823,0.194611721,0,40.9756025,0,0,1,10.44030651,2607600,1022214.965,1585385.035
0,21.14734629,0.049477914,0.239771876,1.595597968,0.057190649,0.16921286,0,35.27038418,0,0,1,10.39230485,1500000,501340.7066,998659.2934
0,21.28510373,0.161691769,0.509153515,3.207234262,0.057597265,0.187430465,0,23.28089345,0,0,1,10.67707825,700000,127833.7469,572166.2531
0,20.77627393,0.428364106,0.658956762,2.582902571,0.014984738,0.326985707,0,22.6715681,0,0,1,10.39230485,550000,-151.1285582,550151.1286
0,22.70206739,0.351277749,0.68041928,6.064862706,0.015485121,0.112207692,0,17.43559577,0,1,1,10.63014581,1350000,671923.6992,678076.3008
0,21.98352383,0.140835565,0.361043726,1.661525905,0.064822917,0.220592758,0,35.51056181,0,0,1,10.67707825,1272000,635708.7982,636291.2018
0,21.64334886,0.191308701,0.623846261,1.119703094,0.005741693,0.641709495,0,34.45286635,0,0,1,10.67707825,1000000,467723.0756,532276.9244
0,22.02335806,0.078743988,0.478111186,2.449871066,0.099446179,0.323010645,0,40.36087214,0,0,1,10.72380529,700000,751587.8088,-51587.8088
0,21.14550425,0.015325645,0.876599965,3.990031193,0.066078168,0.219697522,0,33.95585369,0,0,1,10.34408043,750000,392714.3336,357285.6664
0,23.26153532,0.160456783,0.639280856,1.389753026,0.09566371,0.554871463,0,63.13477647,0,0,1,9.219544457,1800000,1677233.787,122766.213
0,22.8381929,0.228969527,0.60277521,1.662038459,0.053241012,0.506671715,0,52.89612462,0,0,1,10.67707825,2400000,1337226.806,1062773.194
0,21.23175424,0.090205671,0.468701356,3.130296745,0.155129511,0.164292876,0,43.06971093,0,0,1,10.63014581,700000,665758.4908,34241.5092
0,21.59730989,0.11148709,0.332175538,0.847257272,-0.071478788,0.480471259,1,26.36285265,0,0,1,10.77032961,1300000,247657.4637,1052342.536
0,21.9440807,0.076551543,0.471532261,1.367071047,0.025006288,0.367305647,0,21.26029163,0,0,1,10.63014581,1500000,117242.4361,1382757.564
0,22.05965528,0.109967751,0.438859532,1.299816158,0.026264582,0.351082407,0,71.99305522,0,0,1,7.615773106,1000000,1930844.607,-930844.607
0,20.63950612,0.172875082,0.543611796,3.531968114,0.05526725,0.16330687,0,16.673332,0,0,1,8.246211251,530000,-219582.842,749582.842
0,21.92271215,0.243565046,0.699444049,1.694379332,0.013588828,0.441311169,0,46.61544808,0,0,1,10.48808848,400000,983899.09,-583899.09
0,21.45185976,0.090533888,0.654527541,5.938116239,0.067769974,0.128629174,0,25.92296279,0,0,1,9,700000,346044.0611,353955.9389
0,21.17915182,0.084034735,0.767969211,10.23222669,0.043711614,0.08689212,0,17.8605711,0,0,1,9.38083152,550000,249538.1234,300461.8766
0,21.54397637,0.077357482,0.438236675,4.574006213,0.058647018,0.104295685,0,33.57082066,0,0,1,10.72380529,500000,636407.7097,-136407.7097
0,22.3769289,0.104865381,0.593396112,3.515962935,0.044883972,0.220652035,0,45.89117562,0,0,1,10.63014581,1200000,1145683.702,54316.298
0,22.77867371,0.129649539,0.551567657,1.461684761,0.020679251,0.487087499,0,47.59201614,0,0,1,10,750000,1186578.775,-436578.775
0,22.43780785,0.059121746,0.228464569,0.857069029,0.037080287,0.654320511,0,16.94107435,0,0,1,9.219544457,1500000,33844.12903,1466155.871
0,22.23884293,0.201268857,0.512222741,2.37617648,0.047677376,0.2182094,0,85.38735269,0,0,1,9.433981132,905200,2471801.642,-1566601.642
0,21.55129742,0.161075785,0.408083393,1.186544216,0.066391508,0.438548916,0,40.33608806,0,0,1,10.48808848,480000,648839.4346,-168839.4346
0,20.83297927,0.407631969,0.807137601,2.00958082,-0.125281327,0.405596405,1,27.96426291,0,0,1,10.63014581,650000,209461.0946,440538.9054
0,20.35357742,0.037446806,0.250209025,0.572914014,0.009273052,0.47534144,0,15.71623365,0,0,1,8.426149773,701900,-375806.186,1077706.186
0,20.58092061,0.018749538,0.608616052,6.161448313,0.05422805,0.102639414,0,23.93741841,0,0,1,9.899494937,500000,147595.2795,352404.7205
0,23.01418654,0.027867979,0.193548554,4.008352402,0.0295659,0.129840975,0,40.84115571,0,0,1,10.67707825,1500000,1255147.357,244852.643
0,22.51772101,0.143875215,0.783334533,2.098917759,0.061762648,0.385029522,0,42.09513036,0,0,1,9.949874371,850000,867182.4091,-17182.4091
0,22.92318485,0.238212463,0.487587776,1.590835254,0.031988658,0.450596569,0,44.24929378,0,0,1,10.44030651,1850000,1117633.474,732366.526
0,21.7302994,0.031721525,0.407339969,1.153217628,0.017260515,0.410515935,0,35.04283094,0,0,1,10.63014581,1300000,567583.3735,732416.6265
0,21.85768891,0.158888112,0.630979053,1.912655981,-0.112787119,0.377000416,1,57.45432969,0,0,1,10.29563014,1380000,1456593.062,-76593.062
0,21.21766129,0.430624504,0.733891037,1.73999302,0.086751874,0.429036414,0,38.79432948,0,0,1,5.291502622,360400,457532.688,-97132.688
0,20.39696744,0.052164392,0.48998346,3.189262696,0.033931552,0.17840622,0,25.51470164,0,0,1,10.44030651,350000,63843.67292,286156.3271
0,21.42218983,0.218807656,0.608023493,1.059786845,0.013347175,0.646625972,0,42.33202098,0,1,1,9.219544457,650000,960037.8801,-310037.8801
0,23.01603965,0.094780631,0.369710509,1.134969218,0.050705696,0.603632757,0,82.07923002,0,0,1,10.81665383,700000,2411640.529,-1711640.529
0,22.78854004,0.109161834,0.622214581,2.169444119,0.064746927,0.307887622,0,68.74590897,0,0,1,9.433981132,2000000,1908257.066,91742.934
0,22.22925762,0.246352757,0.672918348,1.249632439,0.004474828,0.613114938,0,26.87005769,0,0,1,9.899494937,700000,320730.5756,379269.4244
0,21.71448588,0.159672851,0.424944121,2.666096681,0.071994434,0.242300233,0,29.17190429,0,0,1,10.63014581,890000,382646.5253,507353.4747
0,20.70385578,0.111347325,0.940562579,5.010425254,0.131760884,0.191626174,0,17.72004515,0,0,1,9.327379053,460000,-321579.5942,781579.5942
0,21.11791535,0.165249623,0.464658388,1.754928492,0.017594079,0.439105579,0,45.0555213,0,0,1,9.327379053,804300,819598.6336,-15298.6336
0,20.72605983,0.097286966,0.699247402,4.314391208,0.040781664,0.163402861,0,35,0,0,1,10.04987562,500000,463166.1707,36833.8293
0,20.05696161,0.35609383,0.783736044,3.266727698,0.011583128,0.244703311,0,13.82027496,0,0,1,10.04987562,850000,-439006.4118,1289006.412
0,21.33435344,0.200265577,0.49808822,2.316435513,0.04157973,0.239195416,0,40.68169121,0,0,1,10.81665383,1550000,726602.0946,823397.9054
0,22.84552258,0.055901638,0.281273512,0.75697118,0.008883542,0.560432416,0,41.36423576,0,0,1,10.39230485,1000000,1015262.542,-15262.542
0,20.60919889,0.029920587,0.640739357,17.78637629,0.040721027,0.036024165,0,16.34013464,0,0,1,10.39230485,500000,524304.98,-24304.98
0,21.79441627,0.115296176,0.58676843,1.682687479,-0.021709543,0.433862257,1,23.93741841,0,0,1,9.591663047,900000,107770.7974,792229.2026
0,21.93810032,0.089227459,0.461154962,0.962610406,0.07576702,0.552434111,0,37.08099244,0,0,1,10.44030651,950000,548058.0175,401941.9825
0,22.35809024,0.162986568,0.577187303,4.210912039,0.048013216,0.412317121,0,18.46618531,0,1,1,10.44030651,1697000,457898.318,1239101.682
0,21.71442821,0.150533625,0.452729738,1.541354604,0.002908781,0.42874647,0,31.36877428,0,0,1,10.63014581,500000,472794.946,27205.054
0,21.82707046,0.114310388,0.339748488,1.226978552,0.055443507,0.291087466,0,67.32755751,0,0,1,10.39230485,1850000,1709288.418,140711.582
0,22.41819851,0.188964816,0.367829211,1.929868798,0.045656191,0.314349143,0,83,0,0,1,9.273618495,950000,2424586.129,-1474586.129
0,21.96027093,0.238261794,0.666861782,1.232067038,0.035630578,0.587060653,0,36.67424164,0,0,1,10.48808848,1000000,568515.8484,431484.1516
0,20.98151334,0.12437133,0.616102157,5.458251666,0.10141232,0.141749771,0,43.13930922,0,0,1,9.899494937,1020000,792690.2754,227309.7246
0,21.29335246,0.187649681,0.609035833,2.789515034,0.107876785,0.227078897,0,33.12099032,0,0,1,9.38083152,550000,343932.3756,206067.6244
0,22.52647654,0.283683815,0.413486122,1.538903905,0.064743039,0.270495768,0,31.44837039,0,0,1,10.14889157,1908000,583454.6366,1324545.363
0,21.01901074,0.157723674,0.34211089,0.778412324,-0.013304624,0.514416533,1,20.4450483,0,0,1,10.67707825,1350000,-174295.1739,1524295.174
0,20.74084038,0.14773301,0.515191995,2.697103534,-0.05461688,0.236106885,1,19.84943324,0,0,1,10.48808848,700000,-88393.29821,788393.2982
0,21.01996275,0.062847745,0.700602766,16.1067282,0.026604925,0.080125997,0,14.73091986,0,1,1,9.273618495,400000,731705.4245,-331705.4245
0,21.99951315,0.176292819,0.375530936,1.880653934,0.092703767,0.213268459,0,56.69215113,0,0,1,10.44030651,1800000,1352553.079,447446.921
0,21.10675763,0.35562601,0.636170854,3.207087827,0.059735994,0.259265839,0,57.25382083,0,0,1,10.34408043,820000,1256510.081,-436510.081
0,22.11673149,0.143110905,0.542516892,2.632089563,0.084585943,0.245946388,0,40.74309757,0,0,1,9.327379053,1000000,814635.4157,185364.5843
0,21.78734991,0.137562654,0.497375969,1.637432352,0.030991802,0.30926837,0,40.13726448,0,0,1,10.67707825,1300000,762629.8324,537370.1676
0,21.63729542,0.293810226,0.831650674,7.749357015,0.036219447,0.111392432,0,35.88871689,0,0,1,10.63014581,900000,853538.7028,46461.2972
0,21.8399146,0.187754487,0.423273854,2.089782831,0.04085461,0.26366947,0,37.84177586,0,0,1,9.38083152,750000,728935.8078,21064.1922
0,19.80675462,0.17658231,0.614230719,6.241926685,0.011423362,0.130055796,0,22.22611077,0,0,1,10.63014581,380000,12541.97088,367458.0291
0,23.24708392,0.434541115,0.776306056,1.294800127,0.070553102,0.685527681,0,40.04996879,0,0,1,10.63014581,1790000,863814.1609,926185.8391
0,21.32977576,0.321270759,0.542500533,1.46923378,-0.215791285,0.432908809,1,30.7408523,1,0,1,10.63014581,650000,2297632.171,-1647632.171
0,20.55875811,0.119853722,0.773887255,15.55678014,0.219381691,0.055466993,0,26.79552201,0,0,1,8.485281374,660000,452503.1657,207496.8343
0,22.09836898,0.166014852,0.651564978,1.705926968,0.040550325,0.413795102,0,51.48786265,0,0,1,10.63014581,760000,1159402.266,-399402.266
0,21.77456124,0.182211123,0.353862596,1.972583333,0.035492714,0.222786814,0,45.06661736,0,0,1,10.67707825,1600000,997807.7582,602192.2418
0,21.65969558,0.186213233,0.862419049,4.454464211,0.06165188,0.193995086,0,32.26453161,0,0,1,10.48808848,600000,487606.023,112393.977
0,22.37521863,0.106890487,0.577473513,1.551057671,0.013532444,0.642095391,0,35.74912586,0,0,1,10.67707825,2100000,674548.4078,1425451.592
0,21.76990597,0.093296597,0.312984562,0.914073523,0.033179618,0.491159249,0,42.23742416,0,0,1,10.34408043,1000000,807931.8032,192068.1968
0,21.80957791,0.045011473,0.340293124,4.20596455,0.027365306,0.098029822,0,28.26658805,0,0,1,10.67707825,900000,555450.9296,344549.0704
0,21.42478231,0.385245442,0.876932479,3.819398765,0.095262534,0.22985741,0,33.55592347,0,0,1,8.602325267,450000,404305.7516,45694.2484
0,22.03764803,0.226211084,0.572429229,2.964097435,0.046634846,0.199654901,0,34.49637662,0,0,1,10.67707825,1007000,663242.2667,343757.7333
0,22.55348493,0.29157001,0.679829288,2.428287474,0.060870985,0.410451194,0,37.76241518,0,0,1,10.67707825,900000,775777.2996,124222.7004
0,21.215777,0.224996125,0.607970775,2.131891497,-0.130589852,0.333468069,1,42.95346319,0,0,1,10.09950494,650000,875376.4997,-225376.4997
0,22.04807111,0.203548813,0.757831463,3.283108686,0.040581744,0.238094339,0,46.81879964,0,0,1,10.63014581,0,1070138.368,-1070138.368
0,22.16964818,0.274715742,0.568770614,1.407648676,0.038736664,0.628335148,0,38.94868419,0,0,1,10.34408043,2200000,716344.5722,1483655.428
0,20.29833238,0.13783569,0.675682304,9.188404983,0.099785564,0.079348466,0,19.74841766,0,0,1,9.949874371,500000,28202.76659,471797.2334
0,21.91388994,0.138333593,0.630940138,2.122204036,0.081304486,0.308802356,0,44.02272141,0,0,1,9.219544457,650000,835319.4882,-185319.4882
0,21.64180304,0.213831895,0.60337167,1.855239787,0.028053363,0.428601103,0,21.88606863,0,0,1,10,500000,66992.67222,433007.3278
0,21.34869465,0.114377587,0.643767075,5.894789184,0.063805082,0.146660787,0,40.39801975,0,0,1,9.433981132,550000,841677.9957,-291677.9957
0,23.09819992,0.312093902,0.583439688,1.073239604,0.066393927,0.591092265,0,40.23679908,0,0,1,8.544003745,800000,887460.5379,-87460.5379
0,21.80123673,0.118525455,0.50204991,8.968404876,0.075126879,0.060968805,0,44.31703961,0,0,1,10.67707825,400000,1265480.582,-865480.582
0,21.40569655,0.072667884,0.531003414,1.423137415,0.032676497,0.374951007,0,60.456596,0,0,1,9.273618495,1550000,1363151.749,186848.251
0,21.16944094,0.192682723,0.607964514,8.618456805,-0.196685521,0.073533464,1,22,0,0,1,10.29563014,600000,611210.0668,-11210.0668
0,20.21805588,0.19470771,0.806645207,2.866202065,0.013894949,0.281433475,0,50.37856687,0,0,1,10.34408043,800000,831960.8119,-31960.8119
0,22.07011009,0.14031865,0.448418895,1.237654485,0.027263197,0.45641901,0,52.52618395,0,0,1,9.055385138,650000,1228461.975,-578461.975
0,21.05199637,0.247995728,0.758099854,3.50317162,0.09582137,0.221023541,0,24.61706725,0,0,1,10.63014581,800000,21847.62952,778152.3705
0,23.08539885,0.092968267,0.275276019,2.160405671,0.041859475,0.356728767,0,32.54228019,0,0,1,8.660254038,800000,807583.5257,-7583.5257
0,21.49098079,0.033770972,0.638661364,2.605466208,0.041901892,0.247112578,0,12.88409873,0,0,1,10.63014581,600000,-257031.8893,857031.8893
0,21.50911477,0.227080572,0.666684288,1.489613568,0.03465966,0.458568972,0,24.63736999,0,0,1,10.63014581,900000,88880.27679,811119.7232
0,21.40106826,0.034937584,0.903866046,8.346818312,0.052878965,0.157022951,0,30.08321791,0,0,1,10.44030651,550000,561936.9854,-11936.9854
0,20.90598989,0.138205004,0.397205995,1.20616807,0.053026503,0.331773036,0,16.03121954,0,1,1,10.44030651,500000,-26004.45272,526004.4527
0,22.81499324,0.096477967,0.34336047,0.982544776,0.025659809,0.726085589,0,49.24428901,0,0,1,10.44030651,1200000,1234724.963,-34724.963
0,21.31059474,0.259693432,0.658446007,1.578453061,0.057979332,0.417669394,0,38.8458492,0,0,1,10.14889157,800000,528232.0053,271767.9947
0,20.75229182,0.178708763,0.432489107,2.489962134,0.033529581,0.179885911,0,41.48493703,0,0,1,10.48808848,850000,684893.1999,165106.8001
0,21.40077254,0.162542164,0.464575075,0.931060805,0.034366477,0.525694675,0,34.05877273,0,0,1,10.48808848,300000,406989.6637,-106989.6637
0,21.17256123,0.454272383,0.726990339,1.04281308,-0.087681045,0.69739871,1,16.88194302,0,0,0,10.67707825,1200000,-173987.8257,1373987.826
0,22.54679211,0.115193614,0.617666264,1.968828418,0.042254959,0.57187337,0,38.48376281,0,0,1,8.485281374,1000000,780098.4799,219901.5201
0,20.60608601,0.108058897,0.598231284,8.688299063,0.123016719,0.088839457,0,36.138622,0,0,1,8.660254038,550000,618301.8684,-68301.8684
0,20.87576716,0.13521432,0.559194697,2.771755456,0.104793375,0.220391842,0,28.89636655,0,0,1,10.14889157,500000,126947.5871,373052.4129
0,21.33899781,0.08694337,0.400299653,2.007996679,0.114061806,0.235907058,0,42.05948169,0,0,1,10.44030651,800000,662818.6866,137181.3134
0,21.19442699,0.156842164,0.581672509,3.444325395,0.048038619,0.189518677,0,29.96664813,0,0,0,10.67707825,700000,422072.5897,277927.4103
0,21.79770586,0.158297981,0.385410472,1.437352388,0.029996357,0.327058909,0,35.9722115,0,0,1,8.602325267,622000,634240.0131,-12240.0131
0,20.08902328,0.090193367,0.862046382,5.920048377,-0.043561796,0.211328187,1,18.62793601,0,0,1,10.63014581,650000,-197789.6084,847789.6084
0,20.40089407,0.27787179,0.750357609,2.545244627,0.111505601,0.316130484,0,30.06659276,0,0,1,9.591663047,490000,-1839.186859,491839.1869
0,21.0560413,0.04630889,0.62301052,7.944691949,0.093490208,0.08152711,0,21.51743479,0,0,1,9.591663047,600000,190675.18,409324.82
0,20.97644278,0.212429196,0.592832541,1.164881584,0.008181154,0.529767845,0,26.2488095,0,0,1,10.39230485,300000,71139.70001,228860.3
0,21.23192747,0.090487256,0.626639944,6.470088562,0.095631415,0.109983929,0,40.36087214,0,0,1,9.38083152,670000,805815.1765,-135815.1765
0,20.16939651,0.098026282,0.559134395,2.113177757,-0.046574011,0.279042046,1,22.38302929,0,0,1,10.63014581,720000,-177455.3945,897455.3945
0,21.32697393,0.297591322,0.664405146,1.442641202,0.012360887,0.480793124,0,27.27636339,0,0,1,10.67707825,420000,180857.1143,239142.8857
0,21.29913563,0.238909431,0.720954415,7.441282114,0.153569996,0.139794368,0,20.24845673,0,0,1,9.433981132,500000,54385.98974,445614.0103
0,21.42527285,0.236264307,0.853558141,2.635644223,0.03224725,0.510727281,0,36.22154055,0,0,1,10.48808848,1100000,489001.2261,610998.7739
0,22.72937921,0.153111197,0.655882119,6.073558612,0.146055931,0.201615374,0,98.8331928,0,0,1,10.44030651,990000,3047051.379,-2057051.379
0,22.03484043,0.111548954,0.669929972,1.70656898,0.056542845,0.50040934,0,39.57271787,0,0,1,10.48808848,800000,680104.4918,119895.5082
0,21.77182292,0.255367955,0.534280326,1.991123669,0.070095193,0.287864678,0,45.83666655,0,0,1,10.48808848,1500000,920365.6905,579634.3095
0,22.06345713,0.184092272,0.413391018,4.152542463,0.018512775,0.1068626,0,26.13426869,0,0,0,10.44030651,500000,600796.0065,-100796.0065
0,20.9106351,0.142441818,0.706773214,2.237769231,0.039641105,0.324311881,0,35.4964787,0,0,1,10.34408043,700000,387124.1274,312875.8726
0,21.54492921,0.094793159,0.877281972,3.620522103,0.028043842,0.244043108,0,34.6121366,0,0,1,7.681145748,650000,534061.083,115938.917
0,20.68989705,0.19619823,0.857145541,5.730918081,0.037175051,0.166887188,0,25.82634314,0,0,1,7.615773106,600000,176818.2277,423181.7723
0,21.58480014,0.136980548,0.593392336,1.247101335,0.118883604,0.537062186,0,50.47771786,0,0,1,10.39230485,900000,869127.4877,30872.5123
0,20.77640232,0.238044319,0.627108651,1.47850915,0.065932777,0.428196978,0,27.85677655,0,0,1,8.544003745,800000,20367.58329,779632.4167
